_id,contributors,coordinates,coordinates.coordinates,coordinates.type,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,extended_tweet.display_text_range,extended_tweet.entities.hashtags,extended_tweet.entities.media,extended_tweet.entities.symbols,extended_tweet.entities.urls,extended_tweet.entities.user_mentions,extended_tweet.extended_entities.media,extended_tweet.full_text,favorite_count,favorited,filter_level,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place.attributes,place.bounding_box.coordinates,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quote_count,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.extended_tweet.display_text_range,quoted_status.extended_tweet.entities.hashtags,quoted_status.extended_tweet.entities.media,quoted_status.extended_tweet.entities.symbols,quoted_status.extended_tweet.entities.urls,quoted_status.extended_tweet.entities.user_mentions,quoted_status.extended_tweet.extended_entities.media,quoted_status.extended_tweet.full_text,quoted_status.favorite_count,quoted_status.favorited,quoted_status.filter_level,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.place.attributes,quoted_status.place.bounding_box.coordinates,quoted_status.place.bounding_box.type,quoted_status.place.country,quoted_status.place.country_code,quoted_status.place.full_name,quoted_status.place.id,quoted_status.place.name,quoted_status.place.place_type,quoted_status.place.url,quoted_status.possibly_sensitive,quoted_status.quote_count,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.reply_count,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status_permalink.display,quoted_status_permalink.expanded,quoted_status_permalink.url,reply_count,retweet_count,retweeted,source,text,timestamp_ms,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.id,user.id_str,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
1438502257553670145,null,null,,,Thu Sep 16 13:57:18 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438502257553670145,1438502257553670145,null,null,null,null,null,true,es,[object Object],"[[[-78.948466,-0.588618],[-78.948466,0.255477],[-78.164897,0.255477],[-78.164897,-0.588618]]]",Polygon,Ecuador,EC,"Quito, Ecuador",0177bc687a9ac697,Quito,city,https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json,,0,null,null,Thu Sep 16 13:30:09 +0000 2021,,"[{""text"":""Ecuador"",""indices"":[109,117]}]",,[],"[{""url"":""https://t.co/PVlDscJH8f"",""expanded_url"":""https://bit.ly/3nCOv3W"",""display_url"":""bit.ly/3nCOv3W"",""indices"":[85,108]}]","[{""screen_name"":""gabrielamor"",""name"":""Gabriela Moreno."",""id"":50432070,""id_str"":""50432070"",""indices"":[124,136]}]",,,,,,,,,,14,false,low,null,1438495422675394560,1438495422675394560,null,null,null,null,null,false,es,null,,,,,,,,,,,false,0,,,3,13,false,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",“Podemos y Correa en la mira de la Contraloría ecuatoriana por negocios millonarios” https://t.co/PVlDscJH8f #Ecuador 🔵 por @gabrielamor,false,false,Tue Dec 03 20:28:36 +0000 2013,false,false,"La principal fuente de análisis e información de América
 ⬇️ Visita nuestra web ⬇️ #PanAmPost",3519,null,207282,null,147,true,2228816504,2228816504,false,null,959,"Miami, FL",PanAm Post Español,null,EEEEEE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2228816504/1621390736,http://pbs.twimg.com/profile_images/1394839951137726465/X2hdXVDG_normal.jpg,https://pbs.twimg.com/profile_images/1394839951137726465/X2hdXVDG_normal.jpg,5999DE,FFFFFF,DDEEF6,333333,true,false,PanAmPost_es,212885,null,regular,https://www.panampost.com,null,true,[],1438495422675394560,1438495422675394560,twitter.com/PanAmPost_es/s…,https://twitter.com/PanAmPost_es/status/1438495422675394560,https://t.co/1QI5W4Bt7T,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eso era secreto a voces,nada pasará,es agua pasada",1631800638937,false,false,Tue Feb 14 00:00:29 +0000 2012,true,false,null,35641,null,892,null,1648,true,491747940,491747940,false,null,1,Quito Ecuador,Jose Cardenas,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/491747940/1630433574,http://pbs.twimg.com/profile_images/1432768483645870091/UaEySFxP_normal.jpg,https://pbs.twimg.com/profile_images/1432768483645870091/UaEySFxP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,JoseCar26722274,76623,null,none,null,null,false,[]
1438502483857338377,null,null,,,Thu Sep 16 13:58:12 +0000 2021,"[0,72]","[{""text"":""Tecnología"",""indices"":[27,38]},{""text"":""Popular"",""indices"":[39,47]},{""text"":""selfie"",""indices"":[48,55]},{""text"":""venta"",""indices"":[56,62]},{""text"":""producto"",""indices"":[63,72]}]","[{""id"":1438502470741749800,""id_str"":""1438502470741749761"",""indices"":[73,96],""media_url"":""http://pbs.twimg.com/media/E_aWYCkVcAEP_L0.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aWYCkVcAEP_L0.jpg"",""url"":""https://t.co/krPgii3efk"",""display_url"":""pic.twitter.com/krPgii3efk"",""expanded_url"":""https://twitter.com/PRODUCTOS_816/status/1438502483857338377/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1074,""h"":1077,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1074,""h"":1077,""resize"":""fit""},""small"":{""w"":678,""h"":680,""resize"":""fit""}}}]",[],[],[],"[{""id"":1438502470741749800,""id_str"":""1438502470741749761"",""indices"":[73,96],""media_url"":""http://pbs.twimg.com/media/E_aWYCkVcAEP_L0.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aWYCkVcAEP_L0.jpg"",""url"":""https://t.co/krPgii3efk"",""display_url"":""pic.twitter.com/krPgii3efk"",""expanded_url"":""https://twitter.com/PRODUCTOS_816/status/1438502483857338377/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1074,""h"":1077,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1074,""h"":1077,""resize"":""fit""},""small"":{""w"":678,""h"":680,""resize"":""fit""}}},{""id"":1438502473606393900,""id_str"":""1438502473606393857"",""indices"":[73,96],""media_url"":""http://pbs.twimg.com/media/E_aWYNPUcAEBd5-.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aWYNPUcAEBd5-.jpg"",""url"":""https://t.co/krPgii3efk"",""display_url"":""pic.twitter.com/krPgii3efk"",""expanded_url"":""https://twitter.com/PRODUCTOS_816/status/1438502483857338377/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1080,""h"":997,""resize"":""fit""},""small"":{""w"":680,""h"":628,""resize"":""fit""},""medium"":{""w"":1080,""h"":997,""resize"":""fit""}}},{""id"":1438502481877557200,""id_str"":""1438502481877557253"",""indices"":[73,96],""media_url"":""http://pbs.twimg.com/media/E_aWYsDUYAUXQvx.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aWYsDUYAUXQvx.jpg"",""url"":""https://t.co/krPgii3efk"",""display_url"":""pic.twitter.com/krPgii3efk"",""expanded_url"":""https://twitter.com/PRODUCTOS_816/status/1438502483857338377/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1080,""h"":526,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":331,""resize"":""fit""},""large"":{""w"":1080,""h"":526,""resize"":""fit""}}}]",,,,,,,,,0,false,low,null,,,1438502483857338377,1438502483857338377,null,null,null,null,null,false,es,[object Object],"[[[-78.948466,-0.588618],[-78.948466,0.255477],[-78.164897,0.255477],[-78.164897,-0.588618]]]",Polygon,Ecuador,EC,"Quito, Ecuador",0177bc687a9ac697,Quito,city,https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Costo del producto 25,50$

#Tecnología #Popular #selfie #venta #producto https://t.co/krPgii3efk",1631800692892,false,false,Thu Sep 16 01:21:17 +0000 2021,true,false,"🤍Nuevo negocio🤍
Venta de aparatos tecnológicos",1,null,0,null,0,true,1438311920860270600,1438311920860270600,false,null,0,null,PRODUCTOS,null,F5F8FA,,,false,,http://pbs.twimg.com/profile_images/1438312109788573696/Srw53Vyb_normal.jpg,https://pbs.twimg.com/profile_images/1438312109788573696/Srw53Vyb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,PRODUCTOS_816,2,null,none,null,null,false,[]
1438502668167643136,null,null,,,Thu Sep 16 13:58:56 +0000 2021,,[],,[],[],"[{""screen_name"":""dariobarassi"",""name"":""dario barassi"",""id"":174345178,""id_str"":""174345178"",""indices"":[9,22]}]",,,,,,,,,,0,false,low,null,,,1438502668167643136,1438502668167643136,null,null,null,null,null,false,es,[object Object],"[[[-78.948466,-0.588618],[-78.948466,0.255477],[-78.164897,0.255477],[-78.164897,-0.588618]]]",Polygon,Ecuador,EC,"Quito, Ecuador",0177bc687a9ac697,Quito,city,https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El gordo @dariobarassi es todo lo que esta bien en esta vida, no paro de reír en sus programas 👏👏👏",1631800736835,false,false,Mon Aug 19 17:40:31 +0000 2019,true,false,Hincha de Liga y Taurina 100%,3508,null,92,null,265,true,1163505890928070657,1163505890928070657,false,null,0,"Quito, Ecuador",Suka Sm,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1163505890928070657/1625351020,http://pbs.twimg.com/profile_images/1415891946762031108/ruzO8DBr_normal.jpg,https://pbs.twimg.com/profile_images/1415891946762031108/ruzO8DBr_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,san_henao,1883,null,none,null,null,false,[]
1438502695577391109,null,null,,,Thu Sep 16 13:59:03 +0000 2021,,[],,[],"[{""url"":""https://t.co/pRI4ijBbD8"",""expanded_url"":""https://twitter.com/i/web/status/1438502695577391109"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""abcorderoc"",""name"":""Ana BeIen Cordero"",""id"":95062945,""id_str"":""95062945"",""indices"":[0,11]}]",,"[0,274]",[],,[],[],"[{""screen_name"":""abcorderoc"",""name"":""Ana BeIen Cordero"",""id"":95062945,""id_str"":""95062945"",""indices"":[0,11]}]",,"@abcorderoc los asambleistas del pueblo tienen la responsabilidad de actuar en beneficio del país, con conocimientos, sin presiones, sin buscar protagonismo, con decencia y honradez. No es La Posta un medio imparcial, visite Yachay y conozca sus logros. ¡DESTRUIR ES FÁCIL!.",0,false,low,null,,,1438502695577391109,1438502695577391109,abcorderoc,null,null,95062945,95062945,true,es,[object Object],"[[[-78.948466,-0.588618],[-78.948466,0.255477],[-78.164897,0.255477],[-78.164897,-0.588618]]]",Polygon,Ecuador,EC,"Quito, Ecuador",0177bc687a9ac697,Quito,city,https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json,,0,null,null,Thu Sep 16 12:54:23 +0000 2021,"[13,140]",[],,[],"[{""url"":""https://t.co/9BbhN4h7zM"",""expanded_url"":""https://twitter.com/i/web/status/1438486423699705857"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""MashiRafael"",""name"":""Rafael Correa"",""id"":209780362,""id_str"":""209780362"",""indices"":[0,12]}]",,"[13,292]",[],"[{""id"":1438486415684345900,""id_str"":""1438486415684345860"",""indices"":[293,316],""media_url"":""http://pbs.twimg.com/media/E_aHxg0XIAQEAie.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aHxg0XIAQEAie.jpg"",""url"":""https://t.co/zWxYaiap0u"",""display_url"":""pic.twitter.com/zWxYaiap0u"",""expanded_url"":""https://twitter.com/alexagacebo/status/1438486423699705857/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":462,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":816,""h"":1200,""resize"":""fit""},""large"":{""w"":1241,""h"":1826,""resize"":""fit""}}}]",[],[],"[{""screen_name"":""MashiRafael"",""name"":""Rafael Correa"",""id"":209780362,""id_str"":""209780362"",""indices"":[0,12]}]","[{""id"":1438486415684345900,""id_str"":""1438486415684345860"",""indices"":[293,316],""media_url"":""http://pbs.twimg.com/media/E_aHxg0XIAQEAie.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aHxg0XIAQEAie.jpg"",""url"":""https://t.co/zWxYaiap0u"",""display_url"":""pic.twitter.com/zWxYaiap0u"",""expanded_url"":""https://twitter.com/alexagacebo/status/1438486423699705857/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":462,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":816,""h"":1200,""resize"":""fit""},""large"":{""w"":1241,""h"":1826,""resize"":""fit""}}}]",@MashiRafael Por el odio a la RC y la década ganada quieren destruir una de las mejores universidades ubicada en el puesto 25 en categorías de Publicaciones Científicas con Colaboración Internacional. Los neoliberales no entienden que con ciencia y tecnología se puede salir del subdesarrollo https://t.co/zWxYaiap0u,16,false,low,null,1438486423699705857,1438486423699705857,MashiRafael,1438474915540316162,1438474915540316162,209780362,209780362,false,es,null,,,,,,,,,,,false,0,,,0,6,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MashiRafael Por el odio a la RC y la década ganada quieren destruir una de las mejores universidades ubicada en el… https://t.co/9BbhN4h7zM,true,false,Wed Jun 22 02:57:05 +0000 2011,true,false,Defenderé el legado de Rafael Correa. Diez años de grandes cambios en mi Patria. No a la mentira y traición. Correista de 💙💙,87305,null,3563,null,662,true,321763801,321763801,false,null,4,Ecuador,Alexandra Garcia Acebo,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/321763801/1618833017,http://pbs.twimg.com/profile_images/1384120868276604935/HX28RqZt_normal.jpg,https://pbs.twimg.com/profile_images/1384120868276604935/HX28RqZt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,alexagacebo,47102,null,none,null,null,false,[],1438486423699705857,1438486423699705857,twitter.com/alexagacebo/st…,https://twitter.com/alexagacebo/status/1438486423699705857,https://t.co/C5AYkwFv3t,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abcorderoc los asambleistas del pueblo tienen la responsabilidad de actuar en beneficio del país, con conocimiento… https://t.co/pRI4ijBbD8",1631800743370,true,false,Thu Aug 04 23:54:38 +0000 2011,true,false,"Sobreviviente de los gobiernos neoliberales, rescatada por Rafael Correa y confiada en que recuperaremos la Patria y pagarán los traidores.",38506,null,10756,null,863,true,348769898,348769898,false,null,13,"Churoloma,  Ecuador",María Eugenia Játiva,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://pbs.twimg.com/profile_images/1302007459456921601/wCmAnAKi_normal.jpg,https://pbs.twimg.com/profile_images/1302007459456921601/wCmAnAKi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,MaraJtiva,73502,null,none,null,null,false,[]
1438502778993659908,null,null,,,Thu Sep 16 13:59:23 +0000 2021,,"[{""text"":""Ecuador"",""indices"":[9,17]},{""text"":""Peru"",""indices"":[30,35]}]",,[],"[{""url"":""https://t.co/ej0dnM0yPy"",""expanded_url"":""https://twitter.com/i/web/status/1438502778993659908"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""FEMAPeru"",""name"":""Fiscalía Especializada en Materia Ambiental - FEMA"",""id"":1215765890203037700,""id_str"":""1215765890203037696"",""indices"":[36,45]},{""screen_name"":""FiscaliaEcuador"",""name"":""Fiscalía Ecuador"",""id"":134671641,""id_str"":""134671641"",""indices"":[46,62]},{""screen_name"":""MinamPeru"",""name"":""Ministerio del Ambiente 🇵🇪♻️"",""id"":195770718,""id_str"":""195770718"",""indices"":[63,73]},{""screen_name"":""Ambiente_Ec"",""name"":""Ministerio Ambiente, Agua y Transición Ecológica"",""id"":282768438,""id_str"":""282768438"",""indices"":[74,86]},{""screen_name"":""Produccion_Ecu"",""name"":""Ministerio de Producción"",""id"":197041714,""id_str"":""197041714"",""indices"":[88,103]}]",,"[0,279]","[{""text"":""Ecuador"",""indices"":[9,17]},{""text"":""Peru"",""indices"":[30,35]},{""text"":""26ToneladasDeImpunidad"",""indices"":[256,279]}]",,[],[],"[{""screen_name"":""FEMAPeru"",""name"":""Fiscalía Especializada en Materia Ambiental - FEMA"",""id"":1215765890203037700,""id_str"":""1215765890203037696"",""indices"":[36,45]},{""screen_name"":""FiscaliaEcuador"",""name"":""Fiscalía Ecuador"",""id"":134671641,""id_str"":""134671641"",""indices"":[46,62]},{""screen_name"":""MinamPeru"",""name"":""Ministerio del Ambiente 🇵🇪♻️"",""id"":195770718,""id_str"":""195770718"",""indices"":[63,73]},{""screen_name"":""Ambiente_Ec"",""name"":""Ministerio Ambiente, Agua y Transición Ecológica"",""id"":282768438,""id_str"":""282768438"",""indices"":[74,86]},{""screen_name"":""Produccion_Ecu"",""name"":""Ministerio de Producción"",""id"":197041714,""id_str"":""197041714"",""indices"":[88,103]}]",,"Será que #Ecuador aprende del #Peru
@FEMAPeru @FiscaliaEcuador @MinamPeru @Ambiente_Ec 
@Produccion_Ecu los puertos de 🇪🇨no tienen escaneres para analizar los contenedores 
El comercio internacional necesita garantizar envíos limpios libres de contrabando
#26ToneladasDeImpunidad",0,false,low,null,,,1438502778993659908,1438502778993659908,null,null,null,null,null,true,es,[object Object],"[[[-78.948466,-0.588618],[-78.948466,0.255477],[-78.164897,0.255477],[-78.164897,-0.588618]]]",Polygon,Ecuador,EC,"Quito, Ecuador",0177bc687a9ac697,Quito,city,https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json,,0,null,null,Thu Sep 16 13:51:56 +0000 2021,"[0,140]","[{""text"":""FEMAIquitos"",""indices"":[0,12]}]",,[],"[{""url"":""https://t.co/9CcMAHAnZk"",""expanded_url"":""https://twitter.com/i/web/status/1438500906996142096"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],,"[0,280]","[{""text"":""FEMAIquitos"",""indices"":[0,12]},{""text"":""NoMasTalailegal"",""indices"":[240,256]}]","[{""id"":1438498134150111200,""id_str"":""1438498134150111240"",""indices"":[281,304],""media_url"":""http://pbs.twimg.com/media/E_aSbngUYAgkN6Y.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aSbngUYAgkN6Y.jpg"",""url"":""https://t.co/ybDpzqBqB3"",""display_url"":""pic.twitter.com/ybDpzqBqB3"",""expanded_url"":""https://twitter.com/FEMAPeru/status/1438500906996142096/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":570,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":940,""h"":788,""resize"":""fit""},""large"":{""w"":940,""h"":788,""resize"":""fit""}}}]",[],"[{""url"":""https://t.co/FCnw0a82Hu"",""expanded_url"":""https://bit.ly/3nFu9r0"",""display_url"":""bit.ly/3nFu9r0"",""indices"":[257,280]}]",[],"[{""id"":1438498134150111200,""id_str"":""1438498134150111240"",""indices"":[281,304],""media_url"":""http://pbs.twimg.com/media/E_aSbngUYAgkN6Y.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_aSbngUYAgkN6Y.jpg"",""url"":""https://t.co/ybDpzqBqB3"",""display_url"":""pic.twitter.com/ybDpzqBqB3"",""expanded_url"":""https://twitter.com/FEMAPeru/status/1438500906996142096/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":570,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":940,""h"":788,""resize"":""fit""},""large"":{""w"":940,""h"":788,""resize"":""fit""}}}]","#FEMAIquitos presentó ante el Poder Judicial de Loreto 35 requerimientos acusatorios del caso “Yacukallpa”, embarcación que transportaba producto forestal maderable de procedencia ilegal con destino a Estados Unidos y República Dominicana. #NoMasTalailegal https://t.co/FCnw0a82Hu https://t.co/ybDpzqBqB3",1,false,low,null,1438500906996142096,1438500906996142096,null,null,null,null,null,false,es,null,,,,,,,,,,,false,0,,,0,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#FEMAIquitos presentó ante el Poder Judicial de Loreto 35 requerimientos acusatorios del caso “Yacukallpa”, embarca… https://t.co/9CcMAHAnZk",true,false,Fri Jan 10 22:42:39 +0000 2020,true,false,Creadas para prevenir e investigar los delitos en materia ambiental.,417,null,1741,null,182,true,1215765890203037696,1215765890203037696,false,null,12,Peru,Fiscalía Especializada en Materia Ambiental - FEMA,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1215765890203037696/1594435636,http://pbs.twimg.com/profile_images/1230282003683168257/nHo9i0Bm_normal.jpg,https://pbs.twimg.com/profile_images/1230282003683168257/nHo9i0Bm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,FEMAPeru,937,null,none,null,null,false,[],1438500906996142096,1438500906996142096,twitter.com/femaperu/statu…,https://twitter.com/femaperu/status/1438500906996142096,https://t.co/DzZsx3N9Pa,0,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Será que #Ecuador aprende del #Peru
@FEMAPeru @FiscaliaEcuador @MinamPeru @Ambiente_Ec 
@Produccion_Ecu los puertos… https://t.co/ej0dnM0yPy",1631800763258,true,false,Thu Jul 01 16:31:54 +0000 2010,true,false,"Periodista Ambiental, comunicador y relacionador. 🐢🚴🏻‍♂️🧗🏽‍♂️🐒🛵🗻 @BitacoraEc 🦈",40736,null,977,null,1835,true,161730882,161730882,false,null,7,Ecuador,Franklin Teo Vega,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/161730882/1630673005,http://pbs.twimg.com/profile_images/1427087909853794310/TrHWYNSO_normal.jpg,https://pbs.twimg.com/profile_images/1427087909853794310/TrHWYNSO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,TeodoroVega,29525,null,none,http://www.bitacoraec.com,null,false,[]
1438502783481630721,null,null,,,Thu Sep 16 13:59:24 +0000 2021,"[25,61]",[],,[],[],"[{""screen_name"":""DomeVivanco"",""name"":""Doménica Vivanco"",""id"":1570629775,""id_str"":""1570629775"",""indices"":[0,12]},{""screen_name"":""abcorderoc"",""name"":""Ana BeIen Cordero"",""id"":95062945,""id_str"":""95062945"",""indices"":[13,24]}]",,,,,,,,,,0,false,low,null,,,1438502783481630721,1438502783481630721,DomeVivanco,1438315104731271175,1438315104731271175,1570629775,1570629775,false,es,[object Object],"[[[-78.484604,-0.507228],[-78.484604,-0.291006],[-78.394004,-0.291006],[-78.394004,-0.507228]]]",Polygon,Ecuador,EC,"Rumiñahui, Ecuador",00ef69b94937c046,Rumiñahui,city,https://api.twitter.com/1.1/geo/id/00ef69b94937c046.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DomeVivanco @abcorderoc Tan duro es reconocer que sobrepasó?,1631800764328,false,false,Wed Feb 23 20:52:29 +0000 2011,true,false,null,5392,null,361,null,1451,true,256670251,256670251,false,null,3,"Rumiñahui, Ecuador",gpintova,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/256670251/1444953916,http://pbs.twimg.com/profile_images/654810302127599616/HQYW6-Sp_normal.jpg,https://pbs.twimg.com/profile_images/654810302127599616/HQYW6-Sp_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,gpintova,8584,null,none,null,null,false,[]
