_id,contributors,coordinates,coordinates.coordinates,coordinates.type,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,extended_tweet.display_text_range,extended_tweet.entities.hashtags,extended_tweet.entities.media,extended_tweet.entities.symbols,extended_tweet.entities.urls,extended_tweet.entities.user_mentions,extended_tweet.extended_entities.media,extended_tweet.full_text,favorite_count,favorited,filter_level,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place.attributes,place.bounding_box.coordinates,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quote_count,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_tweet.display_text_range,quoted_status.extended_tweet.entities.hashtags,quoted_status.extended_tweet.entities.media,quoted_status.extended_tweet.entities.symbols,quoted_status.extended_tweet.entities.urls,quoted_status.extended_tweet.entities.user_mentions,quoted_status.extended_tweet.extended_entities.media,quoted_status.extended_tweet.full_text,quoted_status.favorite_count,quoted_status.favorited,quoted_status.filter_level,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.quote_count,quoted_status.reply_count,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status_permalink.display,quoted_status_permalink.expanded,quoted_status_permalink.url,reply_count,retweet_count,retweeted,source,text,timestamp_ms,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.id,user.id_str,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
1438319678305210372,null,null,,,Thu Sep 16 01:51:48 +0000 2021,"[55,78]",[],,[],"[{""url"":""https://t.co/TdXDcZFqAh"",""expanded_url"":""https://twitter.com/drricharruiz/status/1415442227141173249?s=19"",""display_url"":""twitter.com/drricharruiz/s…"",""indices"":[55,78]}]","[{""screen_name"":""gabyplv"",""name"":""Gabriela Palacios LunaVictoria"",""id"":284658793,""id_str"":""284658793"",""indices"":[0,8]},{""screen_name"":""Superso02108781"",""name"":""PeruDeLuto"",""id"":1312921220430561300,""id_str"":""1312921220430561280"",""indices"":[9,25]},{""screen_name"":""MaricruzHanspa1"",""name"":""Maricruz Hanspach"",""id"":1304420105355505700,""id_str"":""1304420105355505664"",""indices"":[26,42]},{""screen_name"":""andreanbv7"",""name"":""Andrea"",""id"":241267681,""id_str"":""241267681"",""indices"":[43,54]}]",,,,,,,,,,0,false,low,null,,,1438319678305210372,1438319678305210372,gabyplv,1438316872441683971,1438316872441683971,284658793,284658793,true,und,[object Object],"[[[-81.328148,-18.349728],[-81.328148,-0.03884],[-68.673088,-0.03884],[-68.673088,-18.349728]]]",Polygon,Peru,PE,Peru,2dfa9ecb0179a4e4,Peru,country,https://api.twitter.com/1.1/geo/id/2dfa9ecb0179a4e4.json,false,0,null,null,Wed Jul 14 22:44:59 +0000 2021,"[0,140]","[{""text"":""COVID19"",""indices"":[40,48]}]",[],"[{""url"":""https://t.co/bijpoQgfHz"",""expanded_url"":""https://twitter.com/i/web/status/1415442227141173249"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],"[0,263]","[{""text"":""COVID19"",""indices"":[40,48]}]","[{""id"":1415435637755351000,""id_str"":""1415435637755351043"",""indices"":[264,287],""media_url"":""http://pbs.twimg.com/media/E6SjNpbWEAMHtIV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E6SjNpbWEAMHtIV.jpg"",""url"":""https://t.co/nc3GsFexv5"",""display_url"":""pic.twitter.com/nc3GsFexv5"",""expanded_url"":""https://twitter.com/drricharruiz/status/1415442227141173249/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""large"":{""w"":1400,""h"":788,""resize"":""fit""}}}]",[],[],[],"[{""id"":1415435637755351000,""id_str"":""1415435637755351043"",""indices"":[264,287],""media_url"":""http://pbs.twimg.com/media/E6SjNpbWEAMHtIV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E6SjNpbWEAMHtIV.jpg"",""url"":""https://t.co/nc3GsFexv5"",""display_url"":""pic.twitter.com/nc3GsFexv5"",""expanded_url"":""https://twitter.com/drricharruiz/status/1415442227141173249/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""large"":{""w"":1400,""h"":788,""resize"":""fit""}}}]","ANTICUERPOS NEUTRALIZANTES

Las vacunas #COVID19 generan una respuesta inmunitaria que va más allá de la producción o no de anticuerpos.

Existen tres respuestas inmunológicas: 
1. Innata 
2. Humoral (basada en anticuerpos) y
3. Celular (mediada por linfocitos T) https://t.co/nc3GsFexv5",15,false,low,null,1415442227141173249,1415442227141173249,null,null,null,null,null,false,es,null,false,0,2,8,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ANTICUERPOS NEUTRALIZANTES

Las vacunas #COVID19 generan una respuesta inmunitaria que va más allá de la producción… https://t.co/bijpoQgfHz",true,false,Tue Feb 12 16:25:32 +0000 2013,true,false,"Médico Salubrista. 
Postgrado en Medicina de Rehabilitación. 
Diplomado en Economía de la Salud. 
Maestría en Docencia e Investigación. 
Gestor publico.",2849,null,3840,null,1615,true,1172457625,1172457625,false,null,13,"Lima, Peru",Richar Alex Ruiz Moreno,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1172457625/1630729524,http://pbs.twimg.com/profile_images/1168741518649253888/zsqyNmtf_normal.jpg,https://pbs.twimg.com/profile_images/1168741518649253888/zsqyNmtf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,drricharruiz,2325,null,none,https://www.habilis.pe,null,false,[],1415442227141173249,1415442227141173249,twitter.com/drricharruiz/s…,https://twitter.com/drricharruiz/status/1415442227141173249?s=19,https://t.co/TdXDcZFqAh,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@gabyplv @Superso02108781 @MaricruzHanspa1 @andreanbv7 https://t.co/TdXDcZFqAh,1631757108652,false,false,Tue Feb 12 16:25:32 +0000 2013,true,false,"Médico Salubrista. 
Postgrado en Medicina de Rehabilitación. 
Diplomado en Economía de la Salud. 
Maestría en Docencia e Investigación. 
Gestor publico.",2849,null,3840,null,1615,true,1172457625,1172457625,false,null,13,"Lima, Peru",Richar Alex Ruiz Moreno,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1172457625/1630729524,http://pbs.twimg.com/profile_images/1168741518649253888/zsqyNmtf_normal.jpg,https://pbs.twimg.com/profile_images/1168741518649253888/zsqyNmtf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,drricharruiz,2326,null,none,https://www.habilis.pe,null,false,[]
1438319967997472770,null,null,,,Thu Sep 16 01:52:57 +0000 2021,"[0,22]",[],"[{""id"":1438319964390367200,""id_str"":""1438319964390367233"",""indices"":[23,46],""media_url"":""http://pbs.twimg.com/media/E_XwYxbXIAE_B3r.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_XwYxbXIAE_B3r.jpg"",""url"":""https://t.co/QWGzR0XRxQ"",""display_url"":""pic.twitter.com/QWGzR0XRxQ"",""expanded_url"":""https://twitter.com/Gefry_Ashanga_/status/1438319967997472770/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1920,""h"":1920,""resize"":""fit""},""small"":{""w"":680,""h"":680,""resize"":""fit""},""medium"":{""w"":1200,""h"":1200,""resize"":""fit""}}}]",[],[],[],"[{""id"":1438319964390367200,""id_str"":""1438319964390367233"",""indices"":[23,46],""media_url"":""http://pbs.twimg.com/media/E_XwYxbXIAE_B3r.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_XwYxbXIAE_B3r.jpg"",""url"":""https://t.co/QWGzR0XRxQ"",""display_url"":""pic.twitter.com/QWGzR0XRxQ"",""expanded_url"":""https://twitter.com/Gefry_Ashanga_/status/1438319967997472770/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1920,""h"":1920,""resize"":""fit""},""small"":{""w"":680,""h"":680,""resize"":""fit""},""medium"":{""w"":1200,""h"":1200,""resize"":""fit""}}}]",,,,,,,,,0,false,low,null,,,1438319967997472770,1438319967997472770,null,null,null,null,null,false,es,[object Object],"[[[-78.427299,-1.248139],[-78.427299,0.03414],[-77.029946,0.03414],[-77.029946,-1.248139]]]",Polygon,Ecuador,EC,"Napo, Ecuador",015090182953a412,Napo,admin,https://api.twitter.com/1.1/geo/id/015090182953a412.json,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Visiten estoy lugares💦 https://t.co/QWGzR0XRxQ,1631757177720,false,false,Tue Jun 23 14:00:35 +0000 2020,true,false,null,59,null,6,null,53,true,1275428442985594880,1275428442985594880,false,null,0,"Tena, Ecuador",Gefry Ahanga,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1275428442985594880/1603029403,http://pbs.twimg.com/profile_images/1391959121004478471/4Y7p5Exj_normal.jpg,https://pbs.twimg.com/profile_images/1391959121004478471/4Y7p5Exj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Gefry_Ashanga_,10,null,none,null,null,false,[]
1438320547637641220,null,null,,,Thu Sep 16 01:55:15 +0000 2021,"[10,21]",[],"[{""id"":1438320542700998700,""id_str"":""1438320542700998656"",""indices"":[22,45],""media_url"":""http://pbs.twimg.com/media/E_Xw6bzXEAAlcYA.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_Xw6bzXEAAlcYA.jpg"",""url"":""https://t.co/X5R9T1FWbB"",""display_url"":""pic.twitter.com/X5R9T1FWbB"",""expanded_url"":""https://twitter.com/atomo68528317/status/1438320547637641220/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":750,""h"":1334,""resize"":""fit""},""small"":{""w"":382,""h"":680,""resize"":""fit""},""medium"":{""w"":675,""h"":1200,""resize"":""fit""}}}]",[],[],"[{""screen_name"":""morza853"",""name"":""romulo xavier"",""id"":1831196810,""id_str"":""1831196810"",""indices"":[0,9]}]","[{""id"":1438320542700998700,""id_str"":""1438320542700998656"",""indices"":[22,45],""media_url"":""http://pbs.twimg.com/media/E_Xw6bzXEAAlcYA.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_Xw6bzXEAAlcYA.jpg"",""url"":""https://t.co/X5R9T1FWbB"",""display_url"":""pic.twitter.com/X5R9T1FWbB"",""expanded_url"":""https://twitter.com/atomo68528317/status/1438320547637641220/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":750,""h"":1334,""resize"":""fit""},""small"":{""w"":382,""h"":680,""resize"":""fit""},""medium"":{""w"":675,""h"":1200,""resize"":""fit""}}}]",,,,,,,,,0,false,low,null,,,1438320547637641220,1438320547637641220,morza853,1437955476453527555,1437955476453527555,1831196810,1831196810,false,en,[object Object],"[[[-78.898678,-1.952058],[-78.898678,-1.46238],[-78.396912,-1.46238],[-78.396912,-1.952058]]]",Polygon,Ecuador,EC,"Riobamba, Ecuador",0046f00c28538803,Riobamba,city,https://api.twitter.com/1.1/geo/id/0046f00c28538803.json,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@morza853 En Kentucky https://t.co/X5R9T1FWbB,1631757315917,false,false,Wed Jan 27 17:32:25 +0000 2021,true,false,Un átomo,1008,null,21,null,271,true,1354482363259121666,1354482363259121666,false,null,0,null,atomo,null,F5F8FA,,,false,,http://pbs.twimg.com/profile_images/1354482716922818561/FDAM1Va-_normal.jpg,https://pbs.twimg.com/profile_images/1354482716922818561/FDAM1Va-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,atomo68528317,1508,null,none,null,null,false,[]
1438322362122973186,null,null,,,Thu Sep 16 02:02:28 +0000 2021,,"[{""text"":""ConsultaDelCambio"",""indices"":[19,37]}]",,[],"[{""url"":""https://t.co/Ahq3qyg739"",""expanded_url"":""https://twitter.com/i/spaces/1gqxvordwRWKB"",""display_url"":""twitter.com/i/spaces/1gqxv…"",""indices"":[39,62]}]",[],,,,,,,,,,0,false,low,null,,,1438322362122973186,1438322362122973186,null,null,null,null,null,false,es,[object Object],"[[[-81.728111,-4.227073],[-81.728111,13.390292],[-66.854502,13.390292],[-66.854502,-4.227073]]]",Polygon,Colombia,CO,Colombia,0639360bd49a15e3,Colombia,country,https://api.twitter.com/1.1/geo/id/0639360bd49a15e3.json,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","¡Ven a mi Espacio! #ConsultaDelCambio

https://t.co/Ahq3qyg739",1631757748524,false,false,Mon Jun 22 16:34:43 +0000 2009,false,false,"Ciudadano / Papá de Guadalupe y Simón / Precandidato Presidencial @PartidoVerdeCol / #Sumemos / Gobernador de Nariño, Colombia 2016-2019 / Senador 2010-2014",27058,null,195614,null,3156,true,49681553,49681553,false,null,531,Colombia,Camilo Romero,null,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/49681553/1629835877,http://pbs.twimg.com/profile_images/1424013837506842625/SfNIAM9g_normal.jpg,https://pbs.twimg.com/profile_images/1424013837506842625/SfNIAM9g_normal.jpg,67B21F,FFFFFF,DDFFCC,333333,true,false,CamiloRomero,32205,null,none,https://instagram.com/camiloromero,null,true,[]
1438322801325350913,null,null,,,Thu Sep 16 02:04:13 +0000 2021,"[81,140]",[],,[],"[{""url"":""https://t.co/N5jIeUojkK"",""expanded_url"":""https://twitter.com/i/web/status/1438322801325350913"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""christian_16ec"",""name"":""Christian Paula"",""id"":2328895178,""id_str"":""2328895178"",""indices"":[0,15]},{""screen_name"":""DianaIMaldonado"",""name"":""Diana Maldonado 📱💻"",""id"":179276513,""id_str"":""179276513"",""indices"":[16,32]},{""screen_name"":""rchicareino"",""name"":""Ricardo Chica Reino"",""id"":364113731,""id_str"":""364113731"",""indices"":[33,45]},{""screen_name"":""pametroya"",""name"":""Pamela Troya"",""id"":182549101,""id_str"":""182549101"",""indices"":[46,56]},{""screen_name"":""FeliOchoaM"",""name"":""Felipe Ochoa M."",""id"":377083657,""id_str"":""377083657"",""indices"":[57,68]},{""screen_name"":""BernardaOM"",""name"":""Bernarda Ordóñez Moscoso"",""id"":567883419,""id_str"":""567883419"",""indices"":[69,80]}]",,"[81,317]",[],,[],[],"[{""screen_name"":""christian_16ec"",""name"":""Christian Paula"",""id"":2328895178,""id_str"":""2328895178"",""indices"":[0,15]},{""screen_name"":""DianaIMaldonado"",""name"":""Diana Maldonado 📱💻"",""id"":179276513,""id_str"":""179276513"",""indices"":[16,32]},{""screen_name"":""rchicareino"",""name"":""Ricardo Chica Reino"",""id"":364113731,""id_str"":""364113731"",""indices"":[33,45]},{""screen_name"":""pametroya"",""name"":""Pamela Troya"",""id"":182549101,""id_str"":""182549101"",""indices"":[46,56]},{""screen_name"":""FeliOchoaM"",""name"":""Felipe Ochoa M."",""id"":377083657,""id_str"":""377083657"",""indices"":[57,68]},{""screen_name"":""BernardaOM"",""name"":""Bernarda Ordóñez Moscoso"",""id"":567883419,""id_str"":""567883419"",""indices"":[69,80]}]",,"@christian_16ec @DianaIMaldonado @rchicareino @pametroya @FeliOchoaM @BernardaOM No es obligación del estado darles pantalla a los ""LGBTI"", mucho menos darles una secretaría. Yo voté por Lasso, pero admito que esta 'novelería' es solo para quedar bien con el grupo arcoiris. (Y se los dice alguien super pro arcoiris)",0,false,low,null,,,1438322801325350913,1438322801325350913,christian_16ec,1438275110755000328,1438275110755000328,2328895178,2328895178,false,es,[object Object],"[[[-92.008973,-5.013285],[-92.008973,1.681834],[-75.192627,1.681834],[-75.192627,-5.013285]]]",Polygon,Ecuador,EC,Ecuador,4e43cac8250a8b20,Ecuador,country,https://api.twitter.com/1.1/geo/id/4e43cac8250a8b20.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@christian_16ec @DianaIMaldonado @rchicareino @pametroya @FeliOchoaM @BernardaOM No es obligación del estado darles… https://t.co/N5jIeUojkK,1631757853238,true,false,Sun Sep 19 03:20:45 +0000 2010,false,false,"Cine, política, música. 📺🎬 🎮🎧🎭 Bro, aquí se masca la tensión, se traga la cortesía y se te escupe la opinión. http://vero.co/freddyferruzola",534,null,1711,null,2284,true,192427162,192427162,false,null,12,Midgard 🌈🐍,Frederick Artyom 👟,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/192427162/1454272588,http://pbs.twimg.com/profile_images/1155221673068679168/jb7MHEnY_normal.jpg,https://pbs.twimg.com/profile_images/1155221673068679168/jb7MHEnY_normal.jpg,981CEB,FFFFFF,DDEEF6,333333,true,false,freddyferruzola,34895,null,regular,https://frederickferruzola.wordpress.com/,null,false,[]
1438323601913131008,null,null,,,Thu Sep 16 02:07:24 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438323601913131008,1438323601913131008,null,null,null,null,null,true,es,[object Object],"[[[-78.938045,-1.471582],[-78.938045,-1.109947],[-78.53671,-1.109947],[-78.53671,-1.471582]]]",Polygon,Ecuador,EC,"Ambato, Ecuador",010b607c420a4ba7,Ambato,city,https://api.twitter.com/1.1/geo/id/010b607c420a4ba7.json,,0,null,null,Wed Sep 15 20:42:19 +0000 2021,,[],[],"[{""url"":""https://t.co/LtRd5ZUkOa"",""expanded_url"":""https://twitter.com/i/web/status/1438241793124995083"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],"[0,280]",[],,[],[],"[{""screen_name"":""TotalFutbol_EC"",""name"":""Total Fútbol Ecuador 🇪🇨 (Desde 🏡)"",""id"":825759925712326700,""id_str"":""825759925712326656"",""indices"":[165,180]},{""screen_name"":""Angora913"",""name"":""Sebastián Núñez A."",""id"":2960776425,""id_str"":""2960776425"",""indices"":[182,192]},{""screen_name"":""LaRadioRedonda"",""name"":""La Radio Redonda"",""id"":4685926452,""id_str"":""4685926452"",""indices"":[194,209]},{""screen_name"":""DiegoArcos14"",""name"":""Diego Arcos S."",""id"":59714229,""id_str"":""59714229"",""indices"":[211,224]},{""screen_name"":""SerieB_Ec"",""name"":""Serie B 🇪🇨 2021"",""id"":837459340634296300,""id_str"":""837459340634296321"",""indices"":[226,236]},{""screen_name"":""Balompiecuador"",""name"":""Balompiecuador en 🏡"",""id"":313088853,""id_str"":""313088853"",""indices"":[238,253]},{""screen_name"":""Chacaritas_FC"",""name"":""Chacaritas F.C"",""id"":877662382281158700,""id_str"":""877662382281158656"",""indices"":[255,269]},{""screen_name"":""Fabianga"",""name"":""Fabian Garrido G."",""id"":101524559,""id_str"":""101524559"",""indices"":[271,280]}]",,"Vergüenza de Arbitraje, nuevamente el VAR criollo aparece, cuerpo técnico del Ind. Juniors le muestra una Tablet al Cuarto Árbitro y este rectifica un Gol Anulado. 
@TotalFutbol_EC 
@Angora913 
@LaRadioRedonda 
@DiegoArcos14 
@SerieB_Ec 
@Balompiecuador 
@Chacaritas_FC 
@FABIANGA",11,false,low,null,1438241793124995083,1438241793124995083,null,null,null,null,null,false,es,null,,1,2,5,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vergüenza de Arbitraje, nuevamente el VAR criollo aparece, cuerpo técnico del Ind. Juniors le muestra una Tablet al… https://t.co/LtRd5ZUkOa",true,false,Sat Dec 18 03:43:37 +0000 2010,false,false,Arquitecto. Gerente ASO Futbol Tungurahua. Gerente Chacaritas FC. Presidente BDG.,81,null,623,null,114,true,227894593,227894593,false,null,3,"San Pedro De Pelileo, Ecuador",Dany Marotto,null,FED105,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,https://pbs.twimg.com/profile_banners/227894593/1621631529,http://pbs.twimg.com/profile_images/1292884071857651725/QthBsjDm_normal.jpg,https://pbs.twimg.com/profile_images/1292884071857651725/QthBsjDm_normal.jpg,989898,3B3B3B,3B3B3B,E9BF05,true,false,DanyMaroto,796,null,none,null,null,false,[],1438241793124995083,1438241793124995083,twitter.com/DanyMaroto/sta…,https://twitter.com/DanyMaroto/status/1438241793124995083,https://t.co/L6fGKUvoHT,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Y seguimos arbitros de primera categoría... que pena.. seguimos con VAR CRIOLLO...,1631758044113,false,false,Thu Mar 25 23:12:34 +0000 2010,false,false,"Lic. en Comunicación Social, Relator Deportivo de Radio Caracol 91.3, en el medio digital D'Rabona y ChacaPlayTv...
Apasionado del fútbol y los deportes.",3163,null,1068,null,2152,true,126457231,126457231,false,null,3,"Ambato, Ecuador",Iván ElCoko Guerra 🇪🇨⚽️🎤🎙,null,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,true,https://pbs.twimg.com/profile_banners/126457231/1625712015,http://pbs.twimg.com/profile_images/1376157527264657412/SKeKoqJz_normal.jpg,https://pbs.twimg.com/profile_images/1376157527264657412/SKeKoqJz_normal.jpg,FFCC4D,FFFFFF,252429,080108,true,false,CokitoGuerra,8384,null,none,https://www.facebook.com/cokitoguerrita,null,false,[]
1438324702364188676,null,null,,,Thu Sep 16 02:11:46 +0000 2021,"[28,140]",[],,[],"[{""url"":""https://t.co/zt7XDmPCAA"",""expanded_url"":""https://twitter.com/i/web/status/1438324702364188676"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""parosemena"",""name"":""Pablo Arosemena Marriott"",""id"":236994974,""id_str"":""236994974"",""indices"":[0,11]},{""screen_name"":""LassoGuillermo"",""name"":""Guillermo Lasso"",""id"":300390462,""id_str"":""300390462"",""indices"":[12,27]}]",,"[28,180]",[],,[],[],"[{""screen_name"":""parosemena"",""name"":""Pablo Arosemena Marriott"",""id"":236994974,""id_str"":""236994974"",""indices"":[0,11]},{""screen_name"":""LassoGuillermo"",""name"":""Guillermo Lasso"",""id"":300390462,""id_str"":""300390462"",""indices"":[12,27]}]",,"@parosemena @LassoGuillermo Felicitaciones, un gran acierto del Sr. Presidente. Es ud. un gran empresario  y una persona que quiere a su ciudad. Le deseamos el mayor de los éxitos.",0,false,low,null,,,1438324702364188676,1438324702364188676,parosemena,1438313022133608450,1438313022133608450,236994974,236994974,false,es,[object Object],"[[[-78.427299,-1.19325],[-78.427299,-0.69425],[-77.029946,-0.69425],[-77.029946,-1.19325]]]",Polygon,Ecuador,EC,"Tena, Ecuador",012040fe6b14fab3,Tena,city,https://api.twitter.com/1.1/geo/id/012040fe6b14fab3.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@parosemena @LassoGuillermo Felicitaciones, un gran acierto del Sr. Presidente. Es ud. un gran empresario  y una pe… https://t.co/zt7XDmPCAA",1631758306481,true,false,Mon Feb 11 12:49:08 +0000 2013,true,false,Jubilado,7354,null,68,null,376,true,1168812206,1168812206,false,null,0,"Tena, Ecuador",ROMAN,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,true,false,ROMAN18269763,1325,null,none,null,null,false,[]
