_id,contributors,coordinates,coordinates.coordinates,coordinates.type,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,extended_tweet.display_text_range,extended_tweet.entities.hashtags,extended_tweet.entities.media,extended_tweet.entities.symbols,extended_tweet.entities.urls,extended_tweet.entities.user_mentions,extended_tweet.extended_entities.media,extended_tweet.full_text,favorite_count,favorited,filter_level,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place.attributes,place.bounding_box.coordinates,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quote_count,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.extended_tweet.display_text_range,quoted_status.extended_tweet.entities.hashtags,quoted_status.extended_tweet.entities.media,quoted_status.extended_tweet.entities.symbols,quoted_status.extended_tweet.entities.urls,quoted_status.extended_tweet.entities.user_mentions,quoted_status.extended_tweet.extended_entities.media,quoted_status.extended_tweet.full_text,quoted_status.favorite_count,quoted_status.favorited,quoted_status.filter_level,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.quote_count,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.reply_count,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status_permalink.display,quoted_status_permalink.expanded,quoted_status_permalink.url,reply_count,retweet_count,retweeted,source,text,timestamp_ms,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.id,user.id_str,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
1438362738078666756,null,null,,,Thu Sep 16 04:42:54 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438362738078666756,1438362738078666756,null,null,null,null,null,false,en,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dolor 😩,1631767374902,false,false,Thu Nov 24 20:29:37 +0000 2011,false,false,"Soy como soy, soy diferente... trato de hacer siempre lo correcto y agradar siempre a DIOS con mis actos. 100% Barcelonista - 100% Economista",18026,null,427,null,693,true,420578369,420578369,false,null,2,Guayaquil - Ecuador,Diego AR ,null,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/420578369/1527575152,http://pbs.twimg.com/profile_images/1240627072042762240/Xx-zID0i_normal.jpg,https://pbs.twimg.com/profile_images/1240627072042762240/Xx-zID0i_normal.jpg,009999,FFFFFF,EFEFEF,333333,true,false,DCriivas,14129,null,none,null,null,false,[]
1438362795322531841,null,null,,,Thu Sep 16 04:43:08 +0000 2021,"[0,104]",[],"[{""id"":1438362768898416600,""id_str"":""1438362768898416641"",""indices"":[105,128],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1438362768898416641/pu/img/C2pN9p-NWUu-QTJw.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1438362768898416641/pu/img/C2pN9p-NWUu-QTJw.jpg"",""url"":""https://t.co/3umWQRerVw"",""display_url"":""pic.twitter.com/3umWQRerVw"",""expanded_url"":""https://twitter.com/orniel_12/status/1438362795322531841/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":848,""h"":480,""resize"":""fit""},""medium"":{""w"":848,""h"":480,""resize"":""fit""},""small"":{""w"":680,""h"":385,""resize"":""fit""}}}]",[],[],[],"[{""id"":1438362768898416600,""id_str"":""1438362768898416641"",""indices"":[105,128],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1438362768898416641/pu/img/C2pN9p-NWUu-QTJw.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1438362768898416641/pu/img/C2pN9p-NWUu-QTJw.jpg"",""url"":""https://t.co/3umWQRerVw"",""display_url"":""pic.twitter.com/3umWQRerVw"",""expanded_url"":""https://twitter.com/orniel_12/status/1438362795322531841/video/1"",""type"":""video"",""video_info"":{""aspect_ratio"":[53,30],""duration_millis"":4730,""variants"":[{""content_type"":""application/x-mpegURL"",""url"":""https://video.twimg.com/ext_tw_video/1438362768898416641/pu/pl/SZraFG3lZq204M27.m3u8?tag=12&container=fmp4""},{""bitrate"":256000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1438362768898416641/pu/vid/476x270/3nd7g78xbpn7eJAA.mp4?tag=12""},{""bitrate"":832000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1438362768898416641/pu/vid/636x360/BmQm8cwBqa8eQqza.mp4?tag=12""},{""bitrate"":2176000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1438362768898416641/pu/vid/848x480/H3AJrwJPyDshbdjp.mp4?tag=12""}]},""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":848,""h"":480,""resize"":""fit""},""medium"":{""w"":848,""h"":480,""resize"":""fit""},""small"":{""w"":680,""h"":385,""resize"":""fit""}}}]",,,,,,,,,0,false,low,null,,,1438362795322531841,1438362795322531841,null,null,null,null,null,false,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,true,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rica cogida a este culito peludo y apretadito 🤤🔥 Siempre quedamos con ganas de más, Like y Rt para más 🔥 https://t.co/3umWQRerVw",1631767388550,false,false,Wed Sep 05 00:52:36 +0000 2018,true,false,null,13493,null,225,null,2042,true,1037141413111255040,1037141413111255040,false,null,1,"Guayaquil, Ecuador",Orniel,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1037141413111255040/1612592899,http://pbs.twimg.com/profile_images/1437999336789528579/UIkffUs0_normal.jpg,https://pbs.twimg.com/profile_images/1437999336789528579/UIkffUs0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,orniel_12,795,null,none,null,null,false,[]
1438363157160996865,null,null,,,Thu Sep 16 04:44:34 +0000 2021,"[15,25]",[],,[],[],"[{""screen_name"":""Guaytamba_LDU"",""name"":""Guaytamba"",""id"":822950666532515800,""id_str"":""822950666532515841"",""indices"":[0,14]}]",,,,,,,,,,0,false,low,null,,,1438363157160996865,1438363157160996865,Guaytamba_LDU,1438354853814734850,1438354853814734850,822950666532515841,822950666532515841,false,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Guaytamba_LDU Guayaquil?,1631767474819,false,false,Sun Aug 06 13:02:24 +0000 2017,true,false,"Solo soy yo 11:11 Amo al Creador, a Su Creacion que encierra toda Su Sabiduria, Principios y Valores. Amo Servirle a través de mi prójimo. Luz, Justicia y Paz",34429,null,299,null,2027,true,894181866449907713,894181866449907713,false,null,0,"Quito, Ecuador",11:11,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/894181866449907713/1594894775,http://pbs.twimg.com/profile_images/1283707844550889472/dce737J__normal.jpg,https://pbs.twimg.com/profile_images/1283707844550889472/dce737J__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,JAOA1111,10047,null,none,null,null,false,[]
1438363174651236354,null,null,,,Thu Sep 16 04:44:38 +0000 2021,"[13,42]",[],,[],[],"[{""screen_name"":""BscWladimir"",""name"":""Wladimir Peralta BSC"",""id"":1165295474229809200,""id_str"":""1165295474229809152"",""indices"":[0,12]}]",,,,,,,,,,0,false,low,null,,,1438363174651236354,1438363174651236354,BscWladimir,1438361005520822276,1438361005520822276,1165295474229809152,1165295474229809152,false,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BscWladimir Pos salidita la trabajo 🤣🤣🤣🤣🤣,1631767478989,false,false,Tue Oct 09 08:02:44 +0000 2018,true,false,"#Alegre
#Latino
#cosmetologo_basico
#emprendedor
#limpiezas_faciales
sigueme en Instagram @Luxithop_96
RT 💟💟😜🙈",892,null,1998,null,89,true,1049570845583204352,1049570845583204352,false,null,0,"Guayaquil, Ecuador",Luis Alaña,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1049570845583204352/1573782209,http://pbs.twimg.com/profile_images/1387868812217929732/nhfMplqj_normal.jpg,https://pbs.twimg.com/profile_images/1387868812217929732/nhfMplqj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Luis_alana_96,122,null,none,null,null,false,[]
1438363263285309440,null,null,,,Thu Sep 16 04:45:00 +0000 2021,"[13,34]",[],,[],[],"[{""screen_name"":""BscWladimir"",""name"":""Wladimir Peralta BSC"",""id"":1165295474229809200,""id_str"":""1165295474229809152"",""indices"":[0,12]}]",,,,,,,,,,0,false,low,null,,,1438363263285309440,1438363263285309440,BscWladimir,1438361404797558784,1438361404797558784,1165295474229809152,1165295474229809152,false,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BscWladimir Yo si curo y todo mal,1631767500121,false,false,Tue Oct 09 08:02:44 +0000 2018,true,false,"#Alegre
#Latino
#cosmetologo_basico
#emprendedor
#limpiezas_faciales
sigueme en Instagram @Luxithop_96
RT 💟💟😜🙈",893,null,1998,null,89,true,1049570845583204352,1049570845583204352,false,null,0,"Guayaquil, Ecuador",Luis Alaña,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1049570845583204352/1573782209,http://pbs.twimg.com/profile_images/1387868812217929732/nhfMplqj_normal.jpg,https://pbs.twimg.com/profile_images/1387868812217929732/nhfMplqj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Luis_alana_96,123,null,none,null,null,false,[]
1438363610552705025,null,null,,,Thu Sep 16 04:46:22 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438363610552705025,1438363610552705025,null,null,null,null,null,false,es,[object Object],"[[[-81.728111,-4.227073],[-81.728111,13.390292],[-66.854502,13.390292],[-66.854502,-4.227073]]]",Polygon,Colombia,CO,Colombia,0639360bd49a15e3,Colombia,country,https://api.twitter.com/1.1/geo/id/0639360bd49a15e3.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lo único bonito actualmente es nuestra playlist y tú.,1631767582916,false,false,Sat Aug 29 05:38:20 +0000 2015,true,false,Apática a los seres carentes de humanidad.🚫,58,null,10,null,41,true,3477125835,3477125835,false,null,0,"El Banco, Colombia",Sofía M,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/3477125835/1631394813,http://pbs.twimg.com/profile_images/1427013640440459264/Zpf9ewNO_normal.jpg,https://pbs.twimg.com/profile_images/1427013640440459264/Zpf9ewNO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,SofiaMVega21,151,null,none,null,null,false,[]
1438363944574390272,null,null,,,Thu Sep 16 04:47:42 +0000 2021,"[0,0]",[],"[{""id"":1438363941558751200,""id_str"":""1438363941558751232"",""indices"":[0,23],""media_url"":""http://pbs.twimg.com/media/E_YYYlJXEAA0vLN.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_YYYlJXEAA0vLN.jpg"",""url"":""https://t.co/2XuUfhYU41"",""display_url"":""pic.twitter.com/2XuUfhYU41"",""expanded_url"":""https://twitter.com/eigonzalezl90/status/1438363944574390272/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":712,""h"":768,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":630,""h"":680,""resize"":""fit""},""medium"":{""w"":712,""h"":768,""resize"":""fit""}}}]",[],[],[],"[{""id"":1438363941558751200,""id_str"":""1438363941558751232"",""indices"":[0,23],""media_url"":""http://pbs.twimg.com/media/E_YYYlJXEAA0vLN.jpg"",""media_url_https"":""https://pbs.twimg.com/media/E_YYYlJXEAA0vLN.jpg"",""url"":""https://t.co/2XuUfhYU41"",""display_url"":""pic.twitter.com/2XuUfhYU41"",""expanded_url"":""https://twitter.com/eigonzalezl90/status/1438363944574390272/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":712,""h"":768,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":630,""h"":680,""resize"":""fit""},""medium"":{""w"":712,""h"":768,""resize"":""fit""}}}]",,,,,,,,,0,false,low,null,,,1438363944574390272,1438363944574390272,null,null,null,null,null,false,und,[object Object],"[[[-80.563263,-3.063716],[-80.563263,-0.837182],[-79.102318,-0.837182],[-79.102318,-3.063716]]]",Polygon,Ecuador,EC,"Guayas, Ecuador",003194a32fcc2ead,Guayas,admin,https://api.twitter.com/1.1/geo/id/003194a32fcc2ead.json,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/2XuUfhYU41,1631767662553,false,false,Wed Feb 05 21:58:47 +0000 2014,false,false,"auténtica SoS perfecta muak....

Felizmente CaSada",375,null,51,null,571,true,2326831077,2326831077,false,null,13,"Guayaquil, Ecuador",Emma G.,null,9266CC,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,true,https://pbs.twimg.com/profile_banners/2326831077/1620013244,http://pbs.twimg.com/profile_images/1389062343905234947/NbBHxK2p_normal.jpg,https://pbs.twimg.com/profile_images/1389062343905234947/NbBHxK2p_normal.jpg,F5ABB5,FFFFFF,E5507E,362720,true,false,eigonzalezl90,589,null,none,http://e.i_gonzalez.com.ec,null,false,[]
1438364090389434372,null,null,,,Thu Sep 16 04:48:17 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438364090389434372,1438364090389434372,null,null,null,null,null,false,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tengo muchas ganas de comer comida china 🥺,1631767697318,false,false,Sun Mar 09 04:02:39 +0000 2014,true,false,I wanna fall in love and never breakup.,2216,null,77,null,159,true,2379779064,2379779064,false,null,0,"Guayaquil, Ecuador",🌨,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2379779064/1630206587,http://pbs.twimg.com/profile_images/1429298894626824198/94sk8nU2_normal.jpg,https://pbs.twimg.com/profile_images/1429298894626824198/94sk8nU2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Lissbett_,2325,null,none,null,null,false,[]
1438364172492943364,null,null,,,Thu Sep 16 04:48:36 +0000 2021,,[],,[],[],[],,,,,,,,,,0,false,low,null,,,1438364172492943364,1438364172492943364,null,null,null,null,null,true,es,[object Object],"[[[-80.467605,-3.063716],[-80.467605,-1.962274],[-79.714781,-1.962274],[-79.714781,-3.063716]]]",Polygon,Ecuador,EC,"Guayaquil, Ecuador",009924a469d7ace1,Guayaquil,city,https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json,,0,null,null,Thu Sep 16 01:48:51 +0000 2021,"[0,20]",[],"[{""id"":1438318838844739600,""id_str"":""1438318838844739587"",""indices"":[21,44],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1438318838844739587/pu/img/yc77J3VhPgCNyosi.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1438318838844739587/pu/img/yc77J3VhPgCNyosi.jpg"",""url"":""https://t.co/tJAH5Idbzf"",""display_url"":""pic.twitter.com/tJAH5Idbzf"",""expanded_url"":""https://twitter.com/JefeUrbano/status/1438318933770227712/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":640,""h"":352,""resize"":""fit""},""medium"":{""w"":640,""h"":352,""resize"":""fit""},""large"":{""w"":640,""h"":352,""resize"":""fit""}}}]",[],[],[],"[{""id"":1438318838844739600,""id_str"":""1438318838844739587"",""indices"":[21,44],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1438318838844739587/pu/img/yc77J3VhPgCNyosi.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1438318838844739587/pu/img/yc77J3VhPgCNyosi.jpg"",""url"":""https://t.co/tJAH5Idbzf"",""display_url"":""pic.twitter.com/tJAH5Idbzf"",""expanded_url"":""https://twitter.com/JefeUrbano/status/1438318933770227712/video/1"",""type"":""video"",""video_info"":{""aspect_ratio"":[20,11],""duration_millis"":37032,""variants"":[{""bitrate"":832000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1438318838844739587/pu/vid/640x352/IWZ6mDp1QzaO654G.mp4?tag=12""},{""content_type"":""application/x-mpegURL"",""url"":""https://video.twimg.com/ext_tw_video/1438318838844739587/pu/pl/IfPE2B3uyfiebzY0.m3u8?tag=12&container=fmp4""},{""bitrate"":256000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1438318838844739587/pu/vid/490x270/Sf9z5eeEVk8RWD38.mp4?tag=12""}]},""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":640,""h"":352,""resize"":""fit""},""medium"":{""w"":640,""h"":352,""resize"":""fit""},""large"":{""w"":640,""h"":352,""resize"":""fit""}}}]",,,,,,,,,39,false,low,null,1438318933770227712,1438318933770227712,null,null,null,null,null,false,es,null,false,4,,,10,8,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",El empleado del mes. https://t.co/tJAH5Idbzf,false,false,Thu Mar 17 14:24:31 +0000 2011,false,false,"Disléxico, nací en la cara mala, llevo la marca del lado oscuro, el resto de mi biografía se la comió el perro del primo del tío del vecino del papá de un amigo",336,null,16761,null,505,true,267773175,267773175,false,null,36,Los Rios y Ballén 9:15 pm,J ᴇ ꜰ ᴇ,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/267773175/1617970287,http://pbs.twimg.com/profile_images/1249802922071859200/cWLQsQ4z_normal.jpg,https://pbs.twimg.com/profile_images/1249802922071859200/cWLQsQ4z_normal.jpg,007AB3,E3C1EB,DCF2F5,333333,true,false,JefeUrbano,268649,null,none,null,null,false,[],1438318933770227712,1438318933770227712,twitter.com/JefeUrbano/sta…,https://twitter.com/JefeUrbano/status/1438318933770227712,https://t.co/ymZwIXlbtU,0,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pero esas perchas son de cartón para desmoronarse tan rápido hptas 😵‍💫,1631767716893,false,false,Wed Apr 03 12:14:57 +0000 2013,false,false,"café por litros 
#PasionAguanteYCarnaval
#LosDeSiempre",48830,null,2378,null,1489,true,1324471094,1324471094,false,null,7,Guasmo city ,Mr. Pickles 😎,null,0CA7F5,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,https://pbs.twimg.com/profile_banners/1324471094/1596340910,http://pbs.twimg.com/profile_images/1387419273610596353/oyXXPB-A_normal.jpg,https://pbs.twimg.com/profile_images/1387419273610596353/oyXXPB-A_normal.jpg,1B95E0,FFFFFF,EFEFEF,333333,true,false,razonazul,50818,null,none,null,null,false,[]
