id,id_post,texto,date,likes,comments,shares,reactions,url_post
Y ustedes que les ha parecido la nueva temporada y el pase de batalla? Desbloquearon ya su paraguas de victoria ?… Los leo,1.6316e+009,215,89,8,,https://facebook.com/fortnitebattleroyaleinfo/posts/612615536761217
15,612571796765591,Desafíos completos, pero… siento que esta temporada será muy tardado subir de nivel. Ya no existen los desafíos grises infinitos. Ya no hay desafíos como las temporadas pasadas que daban XP por hacer cualquierMás cosa.

En fin… hagan sus tarjetas perforadas y completándolos subirán 23 niveles.

??Hablen con los personajes para que les den sus desafíos. Si juegas con amigos hay asistencia para todos los desafíos.,1.6316e+009,334,252,63,,https://facebook.com/fortnitebattleroyaleinfo/posts/612571796765591
16,612429916779779,TIENDA DE OBJETOS, 13 DE SEPTIEMBRE,1.63158e+009,25,2,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/612429916779779
17,612418533447584,LA MEJOR SKIN DEL PASE ??,1.63158e+009,375,70,49,,https://facebook.com/fortnitebattleroyaleinfo/posts/612418533447584
18,612388830117221,Información sobre la próxima trampa de pared blindada:

??Salud: 2,500
??Tiempo de colocación: 1,5 segundos
??Se puede colocar en construcciones enemigas.
??Se puede colocar en cualquier tipo de construcción.,1.63157e+009,88,33,5,,https://facebook.com/fortnitebattleroyaleinfo/posts/612388830117221
19,612382830117821,UBICACIONES DE LOS BOTES DE TINTA.,1.63157e+009,661,175,228,,https://facebook.com/fortnitebattleroyaleinfo/posts/612382830117821
20,612293053460132,ESTOS SON LOS PRÓXIMOS OBJETOS Y ARMAS QUE PODREMOS VOTAR PARA QUE REGRESEN.,1.63156e+009,393,258,73,,https://facebook.com/fortnitebattleroyaleinfo/posts/612293053460132
21,612266860129418,PICO Y MOCHILA DE LOS DESAFÍOS DE CUMPLEAÑOS 4 DE FORTNITE.,1.63155e+009,179,36,27,,https://facebook.com/fortnitebattleroyaleinfo/posts/612266860129418
22,612245850131519,NPC DE ESTA TEMPORADA. RECUERDA QUE CADA UNO DE ELLOS TE DA MISIONES DE TARJETAS PERFORADAS.,1.63155e+009,203,14,71,,https://facebook.com/fortnitebattleroyaleinfo/posts/612245850131519
23,612226896800081,Ahora no hace falta recoger la Tarjeta, con tal solo pasar por encima de la tarjeta servirá.,1.63155e+009,629,431,198,,https://facebook.com/fortnitebattleroyaleinfo/posts/612226896800081
24,612226413466796,ESTÁN DE REGRESO,1.63155e+009,203,134,86,,https://facebook.com/fortnitebattleroyaleinfo/posts/612226413466796
25,612001846822586,ESTÁN DE REGRESO ??,1.63152e+009,130,12,7,,https://facebook.com/fortnitebattleroyaleinfo/posts/612001846822586
26,611995903489847,LOS SERVIDORES YA ESTÁN DISPONIBLES ??,1.63152e+009,87,4,5,,https://facebook.com/fortnitebattleroyaleinfo/posts/611995903489847
27,611977006825070,Podremos fabricar la escopeta de carga con tornillos y una escopeta de corredera ??,1.63152e+009,249,100,57,,https://facebook.com/fortnitebattleroyaleinfo/posts/611977006825070
28,611965026826268,IMÁGENES OFICIALES DE LA NUEVA TEMPORADA,1.63152e+009,71,19,9,,https://facebook.com/fortnitebattleroyaleinfo/posts/611965026826268
29,611963383493099,SKINS Y SUS COSMÉTICOS,1.63152e+009,144,34,63,,https://facebook.com/fortnitebattleroyaleinfo/posts/611963383493099
30,611958690160235,NUEVA VARIANTE,1.63152e+009,87,2,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/611958690160235
31,611949153494522,NUEVA TRAMPA DE PARED

“Transforma cualquier construcción en una barrera reforzada. Buena suerte tratando de traspasarlo…”.,1.63152e+009,293,185,93,,https://facebook.com/fortnitebattleroyaleinfo/posts/611949153494522
32,611948056827965,NUEVAS ARMAS MÍTICAS,1.63152e+009,123,19,28,,https://facebook.com/fortnitebattleroyaleinfo/posts/611948056827965
33,611947146828056,RECOMPENSAS DEL CUMPLEAÑOS 4 DE FORTNITE

??PICO
??MOCHILA
??SPRAY
??EMOJI

DESAFÍOS PRÓXIMAMENTE,1.63152e+009,80,5,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611947146828056
34,611946036828167,IMAGEN DEL MODO BATTLE ROYALE,1.63152e+009,59,7,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611946036828167
35,611942376828533,LA TEMPORADA 8 TERMINA EL 5 DE DICIEMBRE,1.63152e+009,484,71,94,,https://facebook.com/fortnitebattleroyaleinfo/posts/611942376828533
36,611941823495255,Los cuervos son los nuevos animales añadidos al juego.,1.63152e+009,129,33,14,,https://facebook.com/fortnitebattleroyaleinfo/posts/611941823495255
37,611941086828662,Colabora con la comunidad de Fortnite para construir torretas, decidir que nuevas armas traer a la isla, cuáles sacar de la cámara y mucho más a lo largo de la Temporada.

¡Podremos elegir entre todos!,1.63152e+009,80,2,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611941086828662
38,611940780162026,Al derrotar a los monstruos del Cubo podrás abrir Cofres Paralelos para conseguir armas de su mundo. Inflingirás daño adición si las subes de nivel para que alcancen su máximo potencial.,1.63152e+009,91,12,11,,https://facebook.com/fortnitebattleroyaleinfo/posts/611940780162026
39,611940503495387,En cada partida, verás una ubicación atrapara por El Paralelo o te encontrarás con sus anomalías. Derrota a las oleadas de monstruos para obtener armas paralelas e ingredientes de fabricación.,1.63152e+009,80,0,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611940503495387
40,611940000162104,Los cubos se han estrellado en la Isla. Han empezado a expandir la corrupción y a abrir portales a El Paralelo repleto de monstruos.,1.63152e+009,56,1,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/611940000162104
41,611937706829000,NUEVOS ESTANDARTES,1.63152e+009,78,0,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611937706829000
42,611925936830177,REGRESA EL MENÚ DE TARJETAS PERFORADAS ????,1.63152e+009,92,8,6,,https://facebook.com/fortnitebattleroyaleinfo/posts/611925936830177
43,611925510163553,PASE DE BATALLA DE LA TEMPORADA 8 - TRAILER,1.63152e+009,294,25,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611925510163553
44,611921460163958,TODAS LAS PAGINAS DEL PASE DE BATALLA,1.63151e+009,120,76,66,,https://facebook.com/fortnitebattleroyaleinfo/posts/611921460163958
45,611919990164105,PODREMOS PERSONALIZAR A NUESTRO GUSTO A TOONA FISH,1.63151e+009,159,30,24,,https://facebook.com/fortnitebattleroyaleinfo/posts/611919990164105
46,611919380164166,ESTILOS EXTRAS DEL PASE DE BATALLA,1.63151e+009,80,23,9,,https://facebook.com/fortnitebattleroyaleinfo/posts/611919380164166
47,611919026830868,NUEVAS ENVOLTURAS,1.63151e+009,64,3,4,,https://facebook.com/fortnitebattleroyaleinfo/posts/611919026830868
48,611918843497553,CARNAGE ES LA SKIN DEL NIVEL 100,1.63151e+009,247,55,35,,https://facebook.com/fortnitebattleroyaleinfo/posts/611918843497553
49,611918566830914,PRIMERA PÁGINA DEL PASE DE BATALLA,1.63151e+009,131,19,19,,https://facebook.com/fortnitebattleroyaleinfo/posts/611918566830914
50,611918286830942,SKIN OCULTA DE ESTA TEMPORADA,1.63151e+009,360,59,22,,https://facebook.com/fortnitebattleroyaleinfo/posts/611918286830942
51,611917850164319,NUEVA VARIANTE,1.63151e+009,166,45,13,,https://facebook.com/fortnitebattleroyaleinfo/posts/611917850164319
52,611917386831032,NUEVAS ESTELAS,1.63151e+009,61,2,2,,https://facebook.com/fortnitebattleroyaleinfo/posts/611917386831032
53,611915616831209,TODAS LAS SKINS DEL NUEVO PASE DE BATALLA,1.63151e+009,256,52,60,,https://facebook.com/fortnitebattleroyaleinfo/posts/611915616831209
54,611915220164582,NUEVO PICO,1.63151e+009,142,10,5,,https://facebook.com/fortnitebattleroyaleinfo/posts/611915220164582
55,611914710164633,SKIN DEL PASE DE BATALLA,1.63151e+009,228,59,157,,https://facebook.com/fortnitebattleroyaleinfo/posts/611914710164633
56,611914130164691,PAQUETE DE INICIO DE LA TEMPORADA 8,1.63151e+009,193,49,18,,https://facebook.com/fortnitebattleroyaleinfo/posts/611914130164691
57,611913173498120,NUEVO COFRE,1.63151e+009,205,18,14,,https://facebook.com/fortnitebattleroyaleinfo/posts/611913173498120
58,611912970164807,PARAGUAS DE VICTORIA DE LA TEMPORADA 8,1.63151e+009,263,23,29,,https://facebook.com/fortnitebattleroyaleinfo/posts/611912970164807
59,611912763498161,NUEVOS CONSUMIBLES,1.63151e+009,71,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611912763498161
60,611912500164854,NUEVOS PLANEADORES,1.63151e+009,103,13,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611912500164854
61,611911583498279,MAPA TEMPORADA 8,1.63151e+009,290,54,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611911583498279
62,611911323498305,CAMBIOS EN EL MAPA,1.63151e+009,161,17,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611911323498305
63,611910436831727,NUEVAS ARMAS,1.63151e+009,66,8,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611910436831727
64,611910120165092,NUEVAS PANTALLAS DE CARGA,1.63151e+009,79,1,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611910120165092
65,611909536831817,,1.63151e+009,44,0,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/611909536831817
66,611909470165157,,1.63151e+009,70,0,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611909470165157
67,611909226831848,NUEVA ARMA | BALLESTA DOBLE,1.63151e+009,122,10,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611909226831848
68,611908480165256,FORTNITE TEMPORADA 8 - TRAILER,1.63151e+009,104,21,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611908480165256
69,611908806831890,FORTNITE BATTLE ROYALE INFO página fan dedicada a informarte de las nuevas noticias, filtraciones y todo lo relacionado al modo BR. No olvides colocar la página en "VER PRIMERO" así no te pierdes de ningunaMás publicación.

MIS REDES SOCIALES
??FACEBOOK: https://www.facebook.com/armandohl93
??INSTAGRAM: armandoheredialopez
??INSTAGRAM FORTNITE: fortbattleroyaleinfo,1.63151e+009,61,0,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611908806831890
70,611904980165606,ESTA VIVO ??,1.63151e+009,324,32,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611904980165606
71,611904616832309,CARNAGE EN EL PASE DE BATALLA,1.63151e+009,182,12,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611904616832309
72,611904113499026,NUEVOS MONSTRUOS ??,1.63151e+009,71,3,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611904113499026
73,611903453499092,SKINS NUEVO PASE DE BATALLA | TEMPORADA 8,1.63151e+009,382,83,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611903453499092
74,611903016832469,TEMPORADA 8 | SKINS,1.63151e+009,312,37,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611903016832469
75,611900880166016,OMG ??,1.63151e+009,84,16,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611900880166016
76,611891286833642,30 MINUTOS PARA LA ACTUALIZACIÓN ??,1.63151e+009,75,9,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611891286833642
77,611872776835493,OPERATION SKY FIRE | EVENTO COMPLETO

YOUTUBE.COM
Operation: Sky Fire (Full In-Game Event Video),1.63151e+009,39,2,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611872776835493
78,611859570170147,FALTAN 2 HORAS PARA EL TRAILER DE LA NUEVA TEMPORADA ??

YOUTUBE.COM
Tráiler narrativo del Capítulo 2 - Temporada 8 de Fortnite,1.63151e+009,104,15,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611859570170147
79,611858553503582,Faltan menos de 15 días para el cumpleaños 4 de Fortnite Battle Royale ??,1.63151e+009,168,10,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611858553503582
80,611730233516414,Cosas vistas en el teaser:

??Nuevas grietas
??Geisers
??Nuevas máquinas de oro
??Skin de carnage,1.63149e+009,180,42,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611730233516414
81,611728993516538,Carnage en la nueva temporada ??,1.63149e+009,451,98,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611728993516538
82,611728613516576,Carnage en el primer avance de la temporada 8 ??,1.63149e+009,283,198,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611728613516576
83,611726910183413,Nuevo teaser ??,1.63149e+009,125,21,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611726910183413
84,611708043518633,Nuevo teaser ??,1.63148e+009,255,36,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611708043518633
85,611686173520820,Primer teaser de la temporada 8 ??,1.63148e+009,314,161,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611686173520820
86,611671536855617,FORTNITE BATTLE ROYALE INFO página fan dedicada a informarte de las nuevas noticias, filtraciones y todo lo relacionado al modo BR. No olvides colocar la página en "VER PRIMERO" así no te pierdes de ningunaMás publicación.

MIS REDES SOCIALES
??FACEBOOK: https://www.facebook.com/armandohl93
??INSTAGRAM: armandoheredialopez
??INSTAGRAM FORTNITE: fortbattleroyaleinfo,1.63148e+009,74,0,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/611671536855617
87,611671483522289,,1.63148e+009,235,40,24,,https://facebook.com/fortnitebattleroyaleinfo/posts/611671483522289
88,611670356855735,Los cubos se están apoderando de Fortnite como resultado de Operation: Sky Fire, dando forma a la próxima temporada ...

Tiempo de inactividad del servidor para la temporada 8 ( v18.00) comienza el 13 de septiembre a las 02:00 a.m. ET,1.63148e+009,55,3,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611670356855735
89,611663526856418,SE ESPERAN BASTANTE CAMBIOS EN EL MAPA ??,1.63148e+009,495,94,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611663526856418
90,611662120189892,LOS SECUACES ESTABAN EN LA NAVE ??,1.63148e+009,306,64,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611662120189892
91,611660903523347,BIENVENIDO A CASA KEVIN ??,1.63148e+009,738,100,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611660903523347
92,611659886856782,OMG,1.63148e+009,228,36,136,,https://facebook.com/fortnitebattleroyaleinfo/posts/611659886856782
93,611659526856818,LA TEMPORADA 8 INICIA ESTA NOCHE ??,1.63148e+009,720,93,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611659526856818
94,611641660191938,30 MINUTOS PARA EL EVENTO ??,1.63148e+009,129,9,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611641660191938
95,611421233547314,LLEGO EL DÍA. EVENTO OPERATION SKY FIRE

HORARIOS
???????? 14:00
???????????????? 15:00
???????? 16:00
???????????????? 17:00
???? 22:00,1.63145e+009,120,31,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611421233547314
96,611254473563990,“Espera. Esta Realidad es... única.”,1.63143e+009,325,43,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611254473563990
97,611191386903632,SÍGUEME EN INSTAGRAM ??

https://www.instagram.com/fortbattleroyaleinfo/?igshid=k9ca0kft5l4&hl=es,1.63142e+009,16,2,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611191386903632
98,611095103579927,TIENDA DE OBJETOS, 11 DE SEPTIEMBRE

??NUEVO SKIN | 1500 V-BUCKS,1.6314e+009,62,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611095103579927
99,611093713580066,YA DISPONIBLE EN LA TIENDA DE OBJETOS.

??1500 V-BUCKS,1.6314e+009,69,4,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/611093713580066
100,610450800311024,NUEVOS GESTOS YA DISPONIBLES

??500 V-BUCKS,1.63132e+009,70,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/610450800311024
101,610449416977829,TIENDA DE OBJETOS, 10 DE SEPTIEMBRE

??NUEVO SKIN | 1200 V-BUCKS
??NUEVOS GESTOS | 500 V-BUCKS,1.63132e+009,39,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/610449416977829
102,610446620311442,NUEVO GESTO SINCRONIZADO YA DISPONIBLE

??500 V-BUCKS,1.63132e+009,78,2,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/610446620311442
103,610446326978138,YA DISPONIBLES EN LA TIENDA DE OBJETOS

??1200 V-BUCKS,1.63132e+009,126,14,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/610446326978138
104,610249686997802,EPIC GAMES HA PERDIDO EL CASO CONTRA APPLE Y ELLOS DECIDIRÁN SI REGRESAN FORTNITE A IOS.

?? Epic Games ha ganado la más importante, pagos de terceros. Por lo que Apple debe de permitirlo.,1.63129e+009,284,103,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/610249686997802
105,610209987001772,FORTNITE BATTLE ROYALE INFO página fan dedicada a informarte de las nuevas noticias, filtraciones y todo lo relacionado al modo BR. No olvides colocar la página en "VER PRIMERO" así no te pierdes de ningunaMás publicación.

MIS REDES SOCIALES
??FACEBOOK: https://www.facebook.com/armandohl93
??INSTAGRAM: armandoheredialopez
??INSTAGRAM FORTNITE: fortbattleroyaleinfo,1.63129e+009,112,7,1,,https://facebook.com/fortnitebattleroyaleinfo/posts/610209987001772
106,609796480376456,TIENDA DE OBJETOS, 09 DE SEPTIEMBRE,1.63123e+009,39,4,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609796480376456
107,609796150376489,YA DISPONIBLE EN LA TIENDA DE OBJETOS

??1200 V-BUCKS,1.63123e+009,42,1,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609796150376489
108,609776150378489,LOS ABDUCTORES SE HAN IDO Y YA NO REGRESARÁN.

??TODOS LOS DESAFÍOS QUE LAS INCLUÍA HAN SIDO AUTO-COMPLETADOS.,1.63123e+009,171,35,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609776150378489
109,609766000379504,DISPONIBLES HOY AL ACTUALIZARSE LA TIENDA.,1.63123e+009,67,7,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609766000379504
110,609287987093972,,1.63117e+009,113,3,2,,https://facebook.com/fortnitebattleroyaleinfo/posts/609287987093972
111,609137337109037,TIENDA DE OBJETOS, 08 DE SEPTIEMBRE

??1500 CONJUNTO COMPLETO,1.63115e+009,53,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609137337109037
112,609136230442481,YA DISPONIBLE EN LA TIENDA DE OBJETOS.

??1500 V-BUCKS EL CONJUNTO COMPLETO,1.63115e+009,213,79,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/609136230442481
113,608867747135996,,1.63111e+009,529,5,7,,https://facebook.com/fortnitebattleroyaleinfo/posts/608867747135996
114,608475030508601,TIENDA DE OBJETOS, 07 DE SEPTIEMBRE

??NUEVA SKIN | 800 V-BUCKS,1.63106e+009,42,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/608475030508601
115,608474607175310,YA DISPONIBLE EN LA TIENDA DE OBJETOS.

??800 V-BUCKS,1.63106e+009,143,11,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/608474607175310
116,608447590511345,ÚLTIMA HORA. MASTER CHIEF DEJA LA TIENDA HOY.,1.63106e+009,134,11,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/608447590511345
117,608333937189377,@qCandywing ha pedido que se aclare que lo único confirmado por el director de Fortnite es que Naruro llegará en la Temporada 8, pero no al pase de batalla.

Fortnite Battle Royale INFO
6 de septiembre a las 22:43 ·

CONFIRMADO POR EL DIRECTOR DE FORTNITE:

Naruto llega en el pase de batalla de la temporada 8!,1.63104e+009,190,102,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/608333937189377
118,607921260563978,CONFIRMADO POR EL DIRECTOR DE FORTNITE:

Naruto llega en el pase de batalla de la temporada 8!,1.63099e+009,1110,643,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607921260563978
119,607768967245874,TIENDA DE OBJETOS, 06 DE SEPTIEMBRE

??SKIN Y PICO | 1600 V-BUCKS
??ENVOLTURA | 500 V-BUCKS,1.63097e+009,63,7,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607768967245874
120,607768417245929,NUEVO CONJUNTO YA DISPONIBLE

??1600 V-BUCKS | INCLUYE SKIN, MOCHILA Y PICO,1.63097e+009,83,6,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607768417245929
121,607678733921564,Nuevo gesto que llegará próximamente. Será sincronizado.,1.63096e+009,87,18,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607678733921564
122,607263080629796,Complejo ya está siendo abducido ??,1.63091e+009,298,58,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607263080629796
123,607087943980643,NUEVO GESTO YA DISPONIBLE

??500 V-BUCKS,1.63089e+009,185,69,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607087943980643
124,607086677314103,TIENDA DE OBJETOS, 05 DE SEPTIEMBRE

??NUEVO GESTO | 500 V-BUCKS,1.63089e+009,45,1,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/607086677314103
125,606925390663565,RUMORES DE LA PRÓXIMA TEMPORADA:

??Naruto y arma Kunai Explosiva Mítica.
??Nueva zona Pirámide y consumible de Cactus.
??Zona llamado "The Sideways" con monstruos para Halloween.
??El regreso del Cubo y una skin de el.,1.63086e+009,386,117,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/606925390663565
126,606516604037777,Los agujeros negros son tan impredecibles.,1.63081e+009,100,18,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/606516604037777
127,606464680709636,NUEVO PAQUETE YA DISPONIBLE | 15,99 DÓLARES

INCLUYE:
??SKIN
??MOCHILA
??PICO
??1000 V-BUCKS
??SAVE THE WORLD,1.6308e+009,186,32,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/606464680709636
128,606463234043114,TIENDA DE OBJETOS, 04 DE SEPTIEMBRE

??LOTE | 2500 V-BUCKS
??SKIN | 2000 V-BUCKS
??PICO | 1200 V-BUCKS
??ENVOLTURA | 500 V-BUCKS,1.6308e+009,74,8,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/606463234043114
129,606462424043195,GUERRERA GALAXY YA DISPONIBLE EN LA TIENDA DE OBJETOS.

??LOTE | 2500 V-BUCKS
??SKIN | 2000 V-BUCKS
??PICO | 1200 V-BUCKS
??ENVOLTURA | 500 V-BUCKS,1.6308e+009,53,4,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/606462424043195
130,605808687441902,TIENDA DE OBJETOS, 03 DE SEPTIEMBRE

??SKIN + GESTO | 1200 V-BUCKS
??ENVOLTURA | 300 V-BUCKS,1.63071e+009,54,5,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605808687441902
131,605807860775318,ALEGRIA YA ESTÁ DISPONIBLE EN LA TIENDA DE OBJETOS. INCLUYE SKIN, GESTO Y PANTALLA DE CARGA.

??1200 V-BUCKS,1.63071e+009,213,60,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605807860775318
132,605782607444510,La temporada 8 comenzará el 13 de septiembre de acuerdo a un correo enviado a creadores de contenido y una pestaña en la tienda de XBOX.,1.63071e+009,265,23,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605782607444510
133,605657610790343,Nueva actualización para corregir errores.,1.63069e+009,86,10,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605657610790343
134,605162637506507,NUEVO GESTO YA DISPONIBLE

??600 V-BUCKS,1.63063e+009,117,12,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605162637506507
135,605161707506600,TIENDA DE OBJETOS, 02 DE SEPTIEMBRE

??LOTE | 1800 V-BUCKS
??SKIN | 1500 V-BUCKS
??PICO | 500 V-BUCKS
??ENVOLTURA | 300 V-BUCKS,1.63063e+009,40,4,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605161707506600
136,605160827506688,SHANG-CHI YA DISPONIBLE

??LOTE | 1800 V-BUCKS
??SKIN | 1500 V-BUCKS
??PICO | 500 V-BUCKS
??ENVOLTURA | 300 V-BUCKS,1.63063e+009,46,9,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605160827506688
137,605139197508851,DISPONIBLE HOY AL ACTUALIZARSE LA TIENDA.,1.63062e+009,71,4,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605139197508851
138,605138674175570,DISPONIBLES HOY AL ACTUALIZARSE LA TIENDA.,1.63062e+009,210,18,0,,https://facebook.com/fortnitebattleroyaleinfo/posts/605138674175570
